QGC WPL 110
74	0	1	16		0.356189	-0.763456	0.551936	7.474747	-1.009279	1.019369	-1.013872	1
75	0	1	16		0.443865	-0.787775	0.529709	7.575758	-0.968821	0.940937	-0.959215	1
76	0	1	16		0.523932	-0.801501	0.504223	7.676768	-0.919867	0.860580	-0.906970	1
77	0	1	16		0.593910	-0.804591	0.475909	7.777778	-0.863317	0.779376	-0.857447	1
78	0	1	16		0.651984	-0.797362	0.445268	7.878788	-0.800286	0.698384	-0.810905	1
79	0	1	16		0.696680	-0.780278	0.412811	7.979798	-0.732053	0.618625	-0.767555	1
80	0	1	16		0.726742	-0.753858	0.379023	8.080808	-0.660036	0.541067	-0.727554	1
81	0	1	16		0.741165	-0.718670	0.344359	8.181818	-0.585764	0.466626	-0.691014	1
82	0	1	16		0.739306	-0.675371	0.309250	8.282828	-0.510854	0.396154	-0.658001	1
83	0	1	16		0.721036	-0.624776	0.274117	8.383838	-0.436963	0.330433	-0.628540	1
84	0	1	16		0.686883	-0.567922	0.239385	8.484848	-0.365726	0.270148	-0.602611	1
85	0	1	16		0.638138	-0.506118	0.205497	8.585859	-0.298691	0.215868	-0.580151	1
86	0	1	16		0.576892	-0.440962	0.172918	8.686869	-0.237231	0.168015	-0.561052	1
87	0	1	16		0.506004	-0.374317	0.142128	8.787879	-0.182472	0.126835	-0.545158	1
88	0	1	16		0.428972	-0.308246	0.113614	8.888889	-0.135215	0.092376	-0.532263	1
89	0	1	16		0.349725	-0.244907	0.087835	8.989899	-0.095886	0.064471	-0.522113	1
90	0	1	16		0.272343	-0.186403	0.065200	9.090909	-0.064501	0.042737	-0.514412	1
91	0	1	16		0.200715	-0.134612	0.046020	9.191919	-0.040673	0.026588	-0.508825	1
92	0	1	16		0.138179	-0.091011	0.030471	9.292929	-0.023645	0.015266	-0.504993	1
93	0	1	16		0.087164	-0.056493	0.018558	9.393939	-0.012368	0.007895	-0.502547	1
94	0	1	16		0.048892	-0.031236	0.010085	9.494949	-0.005606	0.003541	-0.501128	1
95	0	1	16		0.023188	-0.014625	0.004648	9.595960	-0.002066	0.001293	-0.500407	1
96	0	1	16		0.008459	-0.005274	0.001653	9.696970	-0.000550	0.000341	-0.500106	1
97	0	1	16		0.001918	-0.001184	0.000366	9.797980	-0.000081	0.000050	-0.500015	1
98	0	1	16		0.000137	-0.000084	0.000026	9.898990	-0.000003	0.000002	-0.500001	1
99	0	1	16		-0.000000	0.000000	-0.000000	10.000000	-0.000000	0.000000	-0.500000	1
